date_id,year,month,day,weekday,is_weekend
2010-12-02,2010,12,2,Thursday,False
2010-12-02,2010,12,2,Thursday,False
2010-12-02,2010,12,2,Thursday,False
2010-12-02,2010,12,2,Thursday,False
2010-12-02,2010,12,2,Thursday,False
2010-12-02,2010,12,2,Thursday,False
2010-12-02,2010,12,2,Thursday,False
2010-12-02,2010,12,2,Thursday,False
2010-12-02,2010,12,2,Thursday,False
2010-12-02,2010,12,2,Thursday,False
2010-12-02,2010,12,2,Thursday,False
2010-12-02,2010,12,2,Thursday,False
2010-12-02,2010,12,2,Thursday,False
2010-12-02,2010,12,2,Thursday,False
2010-12-02,2010,12,2,Thursday,False
2010-12-02,2010,12,2,Thursday,False
2010-12-02,2010,12,2,Thursday,False
2010-12-02,2010,12,2,Thursday,False
2010-12-02,2010,12,2,Thursday,False
2010-12-02,2010,12,2,Thursday,False
2010-12-02,2010,12,2,Thursday,False
2010-12-02,2010,12,2,Thursday,False
2010-12-02,2010,12,2,Thursday,False
2010-12-02,2010,12,2,Thursday,False
2010-12-02,2010,12,2,Thursday,False
2010-12-02,2010,12,2,Thursday,False
2010-12-02,2010,12,2,Thursday,False
2010-12-02,2010,12,2,Thursday,False
2010-12-02,2010,12,2,Thursday,False
2010-12-02,2010,12,2,Thursday,False
2010-12-02,2010,12,2,Thursday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-03,2010,12,3,Friday,False
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-05,2010,12,5,Sunday,True
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-06,2010,12,6,Monday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-07,2010,12,7,Tuesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-08,2010,12,8,Wednesday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
2010-12-09,2010,12,9,Thursday,False
